,sex,row_number,liters_drunk,drink,check_number,label,age_child,age_adult,age_old,morning,day,evening
3011,1,92.0,2.0,1,6971,1,False,True,False,False,True,False
3012,1,54.0,3.0,1,2259,0,False,False,True,True,False,False
3013,0,100.0,1.0,0,9972,1,False,False,True,False,True,False
3014,1,83.0,4.0,0,6074,1,False,True,False,False,True,False
3015,0,64.0,5.0,0,2956,1,False,True,False,False,True,False
3016,1,13.0,4.0,1,4993,1,False,True,False,False,False,True
3017,0,92.0,2.5,1,724,1,False,True,False,False,True,False
3018,0,88.0,5.0,0,4041,1,False,True,False,False,True,False
3019,0,70.0,3.0,1,8153,0,False,False,True,True,False,False
3020,0,42.0,0.0,1,1171,0,False,True,False,True,False,False
3021,0,75.0,1.0,0,7173,1,False,False,True,False,True,False
3022,0,87.0,4.0,1,3325,1,False,False,True,False,True,False
3023,1,15.0,4.0,0,9753,1,False,True,False,False,True,False
3024,0,8.0,4.0,0,123,1,False,True,False,False,False,True
3025,0,40.0,3.0,0,9755,1,False,True,False,False,False,True
3026,1,55.0,5.0,0,1307,1,False,False,True,False,True,False
3027,1,31.0,2.0,1,1878,1,False,False,True,False,False,True
3028,0,100.0,3.0,0,9386,1,False,False,True,False,True,False
3029,1,57.0,5.0,0,6669,1,False,False,True,False,False,True
3030,0,66.0,3.0,0,1702,1,False,False,True,False,True,False
3031,0,61.0,4.0,0,8126,1,True,False,False,False,False,True
3032,0,49.0,2.0,1,3740,0,False,True,False,True,False,False
3033,1,82.0,0.0,1,4637,0,False,False,True,False,True,False
3034,1,30.0,2.5,0,1903,1,True,False,False,False,False,True
3035,1,76.0,2.0,1,4109,0,False,True,False,True,False,False
3036,0,48.0,3.0,0,2654,1,False,True,False,False,False,True
3037,0,79.0,3.0,1,3985,1,False,True,False,False,True,False
3038,1,45.0,1.0,1,8684,1,False,True,False,False,True,False
3039,1,25.0,2.5,0,965,1,False,False,True,False,True,False
3040,0,91.0,0.0,0,3939,1,False,True,False,False,False,True
3041,1,100.0,3.0,1,659,1,False,True,False,False,False,True
3042,1,36.0,4.0,0,2040,0,False,False,True,True,False,False
3043,1,80.0,0.0,1,4918,1,False,True,False,False,True,False
3044,1,59.0,0.0,0,8169,1,False,True,False,False,True,False
3045,1,87.0,0.0,0,8988,0,False,False,True,True,False,False
3046,0,5.0,4.0,0,8156,1,True,False,False,False,True,False
3047,0,93.0,4.0,0,7900,1,False,False,True,False,False,True
3048,0,62.0,0.0,1,1117,0,False,False,True,True,False,False
3049,0,5.0,5.0,1,2607,0,False,False,True,False,True,False
3050,1,83.0,0.0,0,8620,1,False,True,False,False,True,False
3051,1,88.0,2.0,0,8496,1,False,False,True,False,False,True
3052,0,61.0,4.0,0,9315,1,False,True,False,False,False,True
3053,0,43.0,2.0,1,3397,0,False,True,False,False,True,False
3054,0,50.0,2.5,0,7160,0,True,False,False,True,False,False
3055,1,54.0,3.0,1,9285,0,False,True,False,True,False,False
3056,0,55.0,5.0,1,8377,1,False,False,True,False,True,False
3057,0,1.0,0.0,0,7813,1,False,True,False,False,True,False
3058,0,2.0,2.0,0,4043,1,False,False,True,False,True,False
3059,1,1.0,4.0,1,4481,1,False,True,False,True,False,False
3060,0,28.0,4.0,1,6058,1,False,False,True,False,False,True
3061,1,57.0,4.0,0,9487,1,False,True,False,False,True,False
3062,1,51.0,5.0,0,8811,1,False,True,False,False,True,False
3063,1,100.0,0.0,1,7584,1,False,True,False,False,False,True
3064,1,68.0,1.0,0,8214,1,False,False,True,False,False,True
3065,1,93.0,4.0,0,7749,1,False,True,False,False,False,True
3066,0,62.0,5.0,0,1587,0,False,False,True,True,False,False
3067,1,24.0,1.0,0,5259,1,False,False,True,False,False,True
3068,1,95.0,4.0,0,7621,1,False,True,False,False,False,True
3069,1,20.0,2.5,0,2888,1,True,False,False,False,True,False
3070,1,29.0,2.0,1,1660,0,False,True,False,True,False,False
3071,0,29.0,3.0,0,8065,1,False,False,True,False,False,True
3072,0,25.0,0.0,0,1396,0,True,False,False,True,False,False
3073,1,9.0,2.0,0,6908,1,False,True,False,False,True,False
3074,0,100.0,5.0,0,3403,1,True,False,False,False,True,False
3075,1,100.0,5.0,0,5234,0,False,True,False,True,False,False
3076,1,77.0,5.0,0,4620,1,True,False,False,True,False,False
3077,1,77.0,2.0,1,399,1,False,False,True,False,False,True
3078,1,100.0,1.0,0,6886,1,True,False,False,False,False,True
3079,0,83.0,4.0,0,529,1,True,False,False,False,True,False
3080,0,85.0,2.5,0,7773,1,False,True,False,False,False,True
3081,1,16.0,2.0,0,6285,1,False,False,True,False,True,False
3082,0,100.0,5.0,1,428,1,False,True,False,True,False,False
3083,0,22.0,4.0,1,2301,0,False,False,True,True,False,False
3084,0,33.0,1.0,0,3348,1,False,False,True,False,False,True
3085,0,59.0,1.0,0,8912,1,False,True,False,False,True,False
3086,1,6.0,4.0,1,4555,1,False,False,True,False,True,False
3087,1,54.0,3.0,1,4331,0,False,False,True,True,False,False
3088,0,47.0,1.0,0,6159,1,True,False,False,False,True,False
3089,1,81.0,4.0,1,7328,1,False,False,True,False,True,False
3090,0,57.0,5.0,0,642,1,True,False,False,False,True,False
3091,1,33.0,0.0,1,8804,0,False,True,False,True,False,False
3092,1,86.0,4.0,0,9823,1,False,True,False,False,False,True
3093,0,100.0,3.0,1,6996,1,False,True,False,False,False,True
3094,1,35.0,4.0,1,6396,1,False,True,False,False,True,False
3095,0,32.0,2.0,1,1388,0,False,False,True,True,False,False
3096,1,7.0,0.0,0,9986,1,False,False,True,False,True,False
3097,0,87.0,2.0,0,4794,0,True,False,False,False,True,False
3098,1,84.0,3.0,0,1676,1,False,False,True,False,False,True
3099,1,39.0,2.5,0,3649,1,False,False,True,False,False,True
3100,0,96.0,2.0,0,8652,1,False,False,True,False,False,True
3101,0,64.0,2.0,1,6081,0,False,True,False,True,False,False
3102,0,91.0,0.0,0,2124,0,False,False,True,True,False,False
3103,1,94.0,2.0,0,5226,1,False,False,True,False,False,True
3104,0,48.0,0.0,1,7638,1,False,False,True,False,True,False
3105,1,79.0,2.0,0,4072,1,False,True,False,False,False,True
3106,0,81.0,3.0,1,4066,1,False,True,False,False,True,False
3107,0,12.0,0.0,1,9186,0,False,True,False,True,False,False
3108,0,10.0,3.0,0,807,1,False,False,True,False,True,False
3109,0,49.0,1.0,1,1052,1,False,False,True,False,False,True
3110,0,69.0,1.0,0,5996,1,False,True,False,False,False,True
3111,1,80.0,1.0,0,9277,1,False,True,False,False,False,True
3112,1,72.0,4.0,0,1313,1,False,False,True,False,False,True
3113,1,62.0,1.0,0,990,0,False,False,True,True,False,False
3114,0,3.0,5.0,0,8532,1,False,True,False,False,False,True
3115,1,6.0,1.0,1,4808,0,False,False,True,True,False,False
3116,1,29.0,0.0,1,3575,0,False,True,False,True,False,False
3117,1,21.0,2.0,1,7557,0,False,False,True,False,True,False
3118,0,18.0,2.5,0,1799,1,False,False,True,False,True,False
3119,0,28.0,1.0,0,4998,1,False,True,False,False,False,True
3120,0,5.0,1.0,0,1265,1,False,True,False,False,True,False
3121,0,64.0,1.0,0,4818,0,True,False,False,True,False,False
3122,0,74.0,1.0,0,4181,1,False,False,True,False,True,False
3123,1,40.0,3.0,0,5555,0,False,True,False,True,False,False
3124,1,39.0,5.0,1,5361,1,False,True,False,True,False,False
3125,0,64.0,2.0,0,291,0,False,False,True,False,True,False
3126,0,91.0,3.0,0,9391,1,False,False,True,False,False,True
3127,1,59.0,0.0,1,8499,1,False,True,False,False,False,True
3128,0,36.0,2.0,0,2141,1,False,False,True,False,True,False
3129,0,39.0,1.0,1,7708,0,False,False,True,False,True,False
3130,0,18.0,1.0,0,5310,0,False,False,True,True,False,False
3131,1,98.0,0.0,0,8185,1,False,False,True,False,False,True
3132,0,64.0,3.0,0,9548,1,True,False,False,False,False,True
3133,1,57.0,2.5,0,4751,0,False,True,False,False,True,False
3134,1,47.0,3.0,0,215,1,True,False,False,False,True,False
3135,1,84.0,4.0,0,7030,0,False,False,True,False,True,False
3136,0,40.0,0.0,0,5164,1,False,False,True,False,True,False
3137,0,77.0,0.0,0,5776,1,False,False,True,False,False,True
3138,0,80.0,2.0,1,5363,0,False,False,True,True,False,False
3139,1,78.0,5.0,0,252,1,True,False,False,False,True,False
3140,1,98.0,1.0,1,7136,1,False,False,True,False,True,False
3141,1,27.0,3.0,0,3548,0,False,True,False,False,True,False
3142,1,16.0,3.0,0,8151,0,False,False,True,True,False,False
3143,1,16.0,2.5,0,9997,1,False,False,True,False,False,True
3144,0,10.0,4.0,0,310,1,False,True,False,False,True,False
3145,1,87.0,0.0,1,3886,1,False,False,True,False,False,True
3146,1,94.0,2.0,1,285,1,False,True,False,False,False,True
3147,0,24.0,2.0,0,658,1,False,False,True,False,False,True
3148,1,37.0,2.0,1,4514,1,False,False,True,False,True,False
3149,0,12.0,2.0,1,3494,1,False,False,True,False,False,True
3150,0,54.0,3.0,0,4930,0,False,False,True,False,True,False
3151,0,92.0,2.0,0,6976,1,False,True,False,False,False,True
3152,0,72.0,2.5,1,9877,1,False,True,False,False,False,True
3153,1,15.0,4.0,0,9284,1,False,True,False,False,False,True
3154,1,94.0,5.0,0,1053,1,False,True,False,False,True,False
3155,0,87.0,0.0,0,3148,1,False,False,True,False,False,True
3156,1,46.0,3.0,0,4785,1,False,False,True,False,False,True
3157,0,74.0,5.0,0,2760,0,False,True,False,True,False,False
3158,0,100.0,2.0,1,2530,1,False,True,False,False,False,True
3159,0,100.0,1.0,0,5196,0,True,False,False,False,True,False
3160,0,7.0,1.0,0,1919,0,False,False,True,True,False,False
3161,0,11.0,5.0,1,4718,0,False,False,True,True,False,False
3162,1,93.0,2.0,1,9858,1,False,True,False,False,False,True
3163,0,100.0,0.0,1,8124,0,False,False,True,True,False,False
3164,1,20.0,0.0,0,9918,0,False,True,False,False,True,False
3165,0,5.0,5.0,0,2601,1,True,False,False,False,True,False
3166,0,2.0,2.0,1,7697,0,False,True,False,True,False,False
3167,1,44.0,5.0,1,2825,1,False,False,True,False,False,True
3168,0,31.0,3.0,0,3096,1,False,True,False,False,False,True
3169,0,38.0,1.0,0,8591,1,False,False,True,False,True,False
3170,1,12.0,3.0,0,6100,1,False,False,True,False,True,False
3171,0,81.0,2.0,1,8875,1,False,True,False,False,False,True
3172,0,83.0,4.0,1,6315,1,False,True,False,True,False,False
3173,1,75.0,3.0,0,2483,0,False,True,False,True,False,False
3174,1,98.0,2.0,1,4083,1,False,True,False,False,False,True
3175,0,60.0,4.0,0,2109,1,False,False,True,False,True,False
3176,0,84.0,1.0,0,3637,1,True,False,False,False,False,True
3177,1,45.0,5.0,1,5818,1,False,True,False,True,False,False
3178,0,18.0,3.0,0,1953,1,False,False,True,False,False,True
3179,1,49.0,1.0,1,6591,0,False,False,True,True,False,False
3180,0,94.0,5.0,1,2640,1,False,False,True,False,False,True
3181,1,6.0,2.0,1,9128,1,False,True,False,False,False,True
3182,1,33.0,3.0,0,7533,0,False,True,False,True,False,False
3183,0,57.0,4.0,1,3230,0,False,False,True,True,False,False
3184,1,64.0,2.0,0,6813,0,True,False,False,True,False,False
3185,0,69.0,4.0,0,4425,0,False,True,False,True,False,False
3186,1,88.0,5.0,0,904,0,False,True,False,True,False,False
3187,1,16.0,3.0,1,9427,1,False,False,True,False,False,True
3188,1,51.0,2.0,0,3363,1,False,True,False,False,True,False
3189,0,90.0,5.0,0,760,1,True,False,False,True,False,False
3190,0,10.0,4.0,0,3498,1,False,True,False,False,False,True
3191,1,100.0,3.0,1,8311,0,False,False,True,True,False,False
3192,0,65.0,4.0,0,6003,1,False,True,False,False,False,True
3193,0,27.0,5.0,1,9556,1,False,True,False,False,False,True
3194,0,75.0,0.0,0,772,1,False,False,True,False,True,False
3195,1,97.0,2.5,0,3094,1,False,True,False,False,False,True
3196,1,14.0,0.0,0,5813,1,True,False,False,False,False,True
3197,0,100.0,0.0,0,373,0,False,True,False,False,True,False
3198,1,75.0,2.0,0,7857,0,True,False,False,True,False,False
3199,1,41.0,5.0,1,8962,0,False,False,True,True,False,False
3200,1,92.0,1.0,0,6015,1,False,False,True,False,True,False
3201,1,40.0,4.0,1,9212,1,False,False,True,False,False,True
3202,0,33.0,2.0,1,599,1,False,False,True,False,True,False
3203,0,36.0,0.0,1,4646,0,False,False,True,True,False,False
3204,1,87.0,2.5,0,4983,1,False,True,False,False,False,True
3205,1,15.0,4.0,0,9838,0,False,True,False,True,False,False
3206,0,90.0,1.0,0,4001,1,False,True,False,False,False,True
3207,0,36.0,0.0,1,9503,1,False,True,False,False,False,True
3208,0,17.0,5.0,0,2135,1,False,False,True,False,True,False
3209,1,66.0,5.0,1,8838,1,False,True,False,False,True,False
3210,1,23.0,3.0,1,5909,0,False,False,True,False,True,False
3211,1,57.0,1.0,0,1592,1,False,True,False,False,False,True
3212,0,88.0,1.0,0,750,0,False,True,False,True,False,False
3213,0,5.0,5.0,1,8634,0,False,False,True,False,True,False
3214,0,47.0,5.0,0,2914,1,True,False,False,False,True,False
3215,0,85.0,0.0,1,5267,0,False,False,True,True,False,False
3216,0,46.0,4.0,1,6462,0,False,False,True,True,False,False
3217,1,62.0,2.0,0,2783,0,False,True,False,True,False,False
3218,1,79.0,1.0,1,5842,0,False,True,False,True,False,False
3219,0,14.0,0.0,1,6224,0,False,True,False,True,False,False
3220,1,5.0,1.0,0,598,0,False,False,True,True,False,False
3221,1,27.0,1.0,1,7324,1,False,True,False,False,False,True
3222,0,12.0,4.0,1,2129,0,False,False,True,True,False,False
3223,1,15.0,1.0,1,9488,1,False,False,True,False,False,True
3224,0,54.0,1.0,1,1225,0,False,True,False,False,True,False
3225,1,60.0,3.0,0,9983,0,False,True,False,False,True,False
3226,0,21.0,2.5,0,7177,1,False,False,True,False,True,False
3227,0,13.0,3.0,0,2781,0,False,True,False,False,True,False
3228,1,1.0,4.0,1,3415,1,False,True,False,False,False,True
3229,1,90.0,3.0,0,8516,1,False,False,True,False,False,True
3230,1,24.0,1.0,0,9030,1,False,False,True,False,True,False
3231,0,44.0,0.0,1,8558,1,False,True,False,False,True,False
3232,0,30.0,0.0,1,7853,0,False,False,True,True,False,False
3233,1,62.0,0.0,0,6991,0,True,False,False,False,True,False
3234,1,1.0,2.5,0,5569,0,True,False,False,True,False,False
3235,1,8.0,2.0,1,6771,1,False,True,False,False,False,True
3236,1,87.0,3.0,0,1944,0,False,False,True,True,False,False
3237,1,64.0,2.0,1,1857,0,False,False,True,True,False,False
3238,1,23.0,3.0,0,216,1,True,False,False,False,False,True
3239,0,69.0,2.5,1,5030,1,False,False,True,False,True,False
3240,1,8.0,5.0,1,871,0,False,False,True,True,False,False
3241,0,73.0,4.0,0,2507,0,False,False,True,True,False,False
3242,0,67.0,0.0,1,5668,0,False,False,True,True,False,False
3243,0,16.0,0.0,0,4065,1,False,False,True,False,True,False
3244,0,78.0,0.0,0,330,1,False,True,False,False,False,True
3245,0,88.0,1.0,1,7977,1,False,True,False,False,True,False
3246,0,76.0,0.0,0,8001,1,False,False,True,False,False,True
3247,0,71.0,5.0,0,3361,0,False,True,False,True,False,False
3248,0,70.0,4.0,0,1899,1,False,False,True,False,True,False
3249,1,77.0,0.0,1,3191,1,False,False,True,False,False,True
3250,1,63.0,2.0,0,7823,1,False,False,True,False,False,True
3251,0,24.0,1.0,0,3121,1,False,False,True,False,False,True
3252,0,100.0,2.0,0,299,0,False,True,False,False,True,False
3253,0,88.0,3.0,0,5343,1,False,False,True,False,True,False
3254,1,48.0,1.0,1,1754,0,False,False,True,False,True,False
3255,0,75.0,4.0,1,6724,0,False,False,True,True,False,False
3256,0,66.0,2.5,1,8389,1,False,False,True,False,True,False
3257,0,5.0,2.0,1,5581,0,False,False,True,True,False,False
3258,0,10.0,1.0,0,9193,0,False,True,False,False,True,False
3259,0,100.0,2.0,1,1056,0,False,True,False,True,False,False
3260,1,68.0,2.0,1,308,1,False,True,False,False,True,False
3261,0,64.0,5.0,0,8129,1,False,True,False,False,False,True
3262,1,62.0,5.0,1,1216,1,False,True,False,False,False,True
3263,0,58.0,4.0,1,4534,1,False,True,False,False,True,False
3264,1,22.0,4.0,1,9486,0,False,False,True,True,False,False
3265,1,100.0,2.5,1,5917,1,False,True,False,False,False,True
3266,0,57.0,3.0,1,1236,1,False,False,True,False,True,False
3267,0,100.0,3.0,0,637,0,False,True,False,True,False,False
3268,0,14.0,2.0,1,1945,1,False,False,True,False,False,True
3269,1,27.0,3.0,0,2451,0,False,False,True,True,False,False
3270,0,72.0,2.0,1,780,0,False,True,False,True,False,False
3271,0,52.0,4.0,0,9305,0,False,True,False,True,False,False
3272,0,80.0,5.0,0,9935,1,False,True,False,False,True,False
3273,1,84.0,2.5,0,926,1,False,True,False,False,False,True
3274,1,60.0,4.0,0,4645,0,False,False,True,False,True,False
3275,0,18.0,3.0,1,9587,1,False,False,True,False,False,True
3276,0,85.0,5.0,0,1960,0,False,False,True,True,False,False
3277,1,24.0,0.0,1,9686,1,False,False,True,False,True,False
3278,1,89.0,4.0,0,540,1,True,False,False,False,False,True
3279,0,25.0,0.0,0,5565,0,False,False,True,False,True,False
3280,0,48.0,3.0,0,1513,1,True,False,False,False,True,False
3281,0,57.0,4.0,1,2110,1,False,True,False,False,False,True
3282,0,57.0,1.0,1,3483,1,False,False,True,False,False,True
3283,1,51.0,2.5,0,7983,0,False,False,True,True,False,False
3284,1,22.0,4.0,0,7945,1,False,True,False,False,False,True
3285,0,16.0,5.0,1,6953,1,False,True,False,False,False,True
3286,0,68.0,2.0,0,4084,1,True,False,False,False,False,True
3287,1,60.0,4.0,1,9809,1,False,True,False,False,False,True
3288,0,8.0,4.0,1,93,0,False,False,True,True,False,False
3289,0,100.0,5.0,0,810,1,False,True,False,False,False,True
3290,1,55.0,2.0,1,461,1,False,True,False,False,True,False
3291,1,61.0,2.0,0,5699,0,False,True,False,True,False,False
3292,1,40.0,4.0,1,3188,1,False,True,False,True,False,False
3293,1,25.0,5.0,1,2831,1,False,True,False,False,False,True
3294,0,0.0,3.0,0,1777,0,True,False,False,True,False,False
3295,0,17.0,2.0,0,8605,0,False,True,False,True,False,False
3296,1,98.0,4.0,0,8670,1,False,True,False,False,False,True
3297,1,98.0,0.0,0,7333,0,False,False,True,True,False,False
3298,1,63.0,1.0,0,1816,1,False,False,True,False,False,True
3299,0,26.0,0.0,1,4573,0,False,False,True,True,False,False
3300,0,40.0,5.0,1,9623,0,False,False,True,True,False,False
3301,1,92.0,1.0,1,4767,1,False,True,False,False,False,True
3302,0,13.0,2.0,0,4860,1,False,True,False,False,False,True
3303,1,91.0,0.0,0,8218,0,False,False,True,False,True,False
3304,0,15.0,2.0,0,1888,0,False,True,False,True,False,False
3305,1,4.0,3.0,0,8198,1,False,False,True,False,True,False
3306,0,61.0,2.0,1,7641,0,False,False,True,False,True,False
3307,0,72.0,5.0,1,961,0,False,False,True,True,False,False
3308,1,76.0,5.0,1,848,1,False,True,False,False,False,True
3309,1,6.0,1.0,0,8640,0,True,False,False,True,False,False
3310,0,78.0,2.0,0,3217,1,True,False,False,False,True,False
3311,0,99.0,2.5,0,1485,1,True,False,False,False,False,True
3312,0,0.0,4.0,0,997,0,False,True,False,True,False,False
3313,0,24.0,4.0,1,4121,1,False,True,False,False,False,True
3314,0,100.0,1.0,0,3235,0,True,False,False,True,False,False
3315,1,58.0,4.0,0,1746,1,True,False,False,False,True,False
3316,0,83.0,5.0,0,1303,1,False,True,False,False,True,False
3317,0,100.0,2.0,1,6063,0,False,False,True,True,False,False
3318,0,31.0,0.0,1,5043,1,False,True,False,False,False,True
3319,0,2.0,1.0,0,9495,1,True,False,False,False,False,True
3320,1,59.0,2.0,1,9936,1,False,True,False,False,True,False
3321,1,59.0,2.5,0,8933,0,False,True,False,True,False,False
3322,0,97.0,1.0,0,5327,1,False,False,True,False,True,False
3323,1,41.0,1.0,0,349,1,True,False,False,False,False,True
3324,0,100.0,1.0,0,8660,1,False,False,True,False,False,True
3325,0,100.0,4.0,0,5903,0,False,False,True,True,False,False
3326,1,25.0,2.0,1,5934,1,False,True,False,False,True,False
3327,0,83.0,1.0,0,2403,0,False,True,False,True,False,False
3328,1,61.0,1.0,0,9596,0,False,True,False,True,False,False
3329,1,96.0,0.0,0,9630,0,False,True,False,False,True,False
3330,1,30.0,4.0,1,6197,0,False,False,True,True,False,False
3331,0,37.0,3.0,0,3303,1,False,True,False,False,False,True
3332,0,2.0,2.0,0,2910,1,False,False,True,False,False,True
3333,1,95.0,0.0,0,5356,0,False,True,False,True,False,False
3334,0,74.0,2.0,1,9693,1,False,True,False,False,False,True
3335,1,30.0,0.0,0,7540,0,False,True,False,False,True,False
3336,0,70.0,4.0,0,5589,1,True,False,False,False,True,False
3337,0,82.0,4.0,0,9013,1,False,False,True,False,False,True
3338,0,25.0,5.0,1,6154,1,False,False,True,False,False,True
3339,1,44.0,1.0,0,2837,1,False,False,True,False,False,True
3340,0,83.0,5.0,0,324,0,False,False,True,True,False,False
3341,0,45.0,4.0,1,2393,1,False,True,False,False,False,True
3342,1,55.0,3.0,0,5359,1,False,False,True,False,False,True
3343,0,70.0,0.0,0,9310,1,False,False,True,False,False,True
3344,0,58.0,1.0,0,2878,0,False,True,False,True,False,False
3345,1,53.0,4.0,0,2803,1,False,False,True,False,False,True
3346,0,39.0,2.5,0,4179,1,False,False,True,False,False,True
3347,0,95.0,0.0,1,521,1,False,True,False,False,False,True
3348,1,39.0,1.0,0,6671,0,False,False,True,True,False,False
3349,0,53.0,4.0,0,512,0,False,True,False,True,False,False
3350,0,4.0,2.0,0,8463,1,False,False,True,False,True,False
3351,0,76.0,2.5,1,1830,1,False,True,False,False,False,True
3352,1,96.0,2.0,0,863,1,False,True,False,False,False,True
3353,0,100.0,2.5,0,7940,1,False,True,False,False,False,True
3354,0,90.0,3.0,0,834,0,False,False,True,True,False,False
3355,1,22.0,1.0,0,5633,1,False,False,True,False,False,True
3356,0,55.0,5.0,0,4723,1,True,False,False,False,False,True
3357,0,100.0,0.0,1,6198,0,False,False,True,True,False,False
3358,0,35.0,5.0,0,8262,1,True,False,False,False,False,True
3359,1,82.0,1.0,0,4311,1,False,False,True,False,True,False
3360,0,64.0,5.0,1,3877,1,False,True,False,False,True,False
3361,0,19.0,2.0,1,2721,1,False,True,False,False,False,True
3362,1,78.0,0.0,1,7330,1,False,True,False,False,True,False
3363,1,24.0,2.0,0,2946,1,True,False,False,False,False,True
3364,0,9.0,3.0,1,1455,1,False,True,False,False,False,True
3365,0,17.0,3.0,0,12,1,False,True,False,False,False,True
3366,1,85.0,1.0,1,3194,1,False,True,False,False,True,False
3367,0,98.0,1.0,0,100,1,False,True,False,False,False,True
3368,0,84.0,0.0,1,609,1,False,False,True,False,False,True
3369,0,74.0,5.0,0,4938,1,True,False,False,False,False,True
3370,0,5.0,1.0,1,9947,0,False,False,True,False,True,False
3371,0,74.0,0.0,1,6931,0,False,True,False,True,False,False
3372,1,51.0,5.0,1,9531,1,False,False,True,False,False,True
3373,0,89.0,3.0,1,6523,1,False,True,False,False,True,False
3374,0,79.0,4.0,1,2672,1,False,True,False,False,False,True
3375,1,50.0,1.0,0,4008,1,True,False,False,False,False,True
3376,1,11.0,1.0,1,5066,0,False,False,True,True,False,False
3377,0,24.0,4.0,1,6455,1,False,True,False,True,False,False
3378,0,100.0,2.5,0,8870,1,False,True,False,False,True,False
3379,0,2.0,0.0,0,1283,0,False,True,False,True,False,False
3380,1,83.0,5.0,0,4200,1,True,False,False,False,False,True
3381,1,63.0,5.0,0,2775,1,False,True,False,False,True,False
3382,0,17.0,3.0,0,8113,1,True,False,False,False,True,False
3383,0,26.0,4.0,0,9563,0,False,True,False,False,True,False
3384,1,51.0,2.5,0,3481,0,False,True,False,True,False,False
3385,1,70.0,1.0,0,6995,1,False,True,False,False,False,True
3386,0,40.0,1.0,1,5012,1,False,True,False,False,False,True
3387,1,87.0,4.0,0,8147,1,False,True,False,False,False,True
3388,0,40.0,0.0,0,7410,1,False,True,False,False,False,True
3389,1,65.0,1.0,0,8302,1,True,False,False,False,False,True
3390,1,83.0,0.0,0,7056,1,False,False,True,False,False,True
3391,1,99.0,4.0,0,1248,0,False,True,False,True,False,False
3392,1,60.0,3.0,0,2935,1,False,True,False,False,False,True
3393,0,41.0,1.0,1,390,0,False,True,False,True,False,False
3394,0,42.0,2.0,1,9428,0,False,True,False,True,False,False
3395,1,49.0,2.5,0,6975,0,False,False,True,False,True,False
3396,0,32.0,1.0,0,8555,0,False,False,True,True,False,False
3397,0,72.0,5.0,0,1169,1,True,False,False,True,False,False
3398,0,93.0,0.0,0,9700,1,False,False,True,False,False,True
3399,0,12.0,2.0,1,9439,0,False,True,False,True,False,False
3400,1,93.0,4.0,0,6940,1,False,True,False,False,False,True
3401,1,85.0,1.0,0,4359,0,True,False,False,True,False,False
3402,1,90.0,2.0,0,1628,0,False,True,False,False,True,False
3403,1,89.0,3.0,0,9724,1,False,False,True,False,False,True
3404,1,85.0,2.0,1,7921,1,False,False,True,False,True,False
3405,0,89.0,4.0,1,3172,1,False,True,False,False,True,False
3406,1,72.0,2.0,0,8795,1,False,True,False,False,False,True
3407,1,100.0,4.0,1,7893,0,False,False,True,True,False,False
3408,0,88.0,2.0,0,531,1,False,False,True,False,False,True
3409,0,1.0,1.0,1,3127,0,False,False,True,True,False,False
3410,0,64.0,2.0,0,6083,0,False,False,True,False,True,False
3411,1,0.0,0.0,1,5804,0,False,True,False,True,False,False
3412,0,80.0,2.0,1,274,1,False,True,False,False,False,True
3413,0,43.0,3.0,1,6982,1,False,True,False,False,True,False
3414,1,46.0,4.0,0,1737,0,False,False,True,True,False,False
3415,1,98.0,1.0,0,127,0,False,False,True,False,True,False
3416,1,7.0,1.0,0,3818,1,False,False,True,False,False,True
3417,0,16.0,4.0,1,3840,1,False,True,False,False,True,False
3418,1,46.0,4.0,0,4298,1,True,False,False,False,False,True
3419,1,21.0,4.0,0,6533,0,False,False,True,True,False,False
3420,0,73.0,4.0,1,9183,1,False,False,True,False,False,True
3421,1,80.0,0.0,1,5152,0,False,False,True,True,False,False
3422,0,22.0,2.0,1,4421,0,False,False,True,True,False,False
3423,0,5.0,4.0,1,6951,1,False,False,True,False,False,True
3424,1,83.0,4.0,1,9162,1,False,False,True,False,True,False
3425,0,13.0,2.5,1,6947,0,False,True,False,True,False,False
3426,0,43.0,2.5,1,3048,0,False,True,False,True,False,False
3427,0,67.0,1.0,0,4401,0,False,False,True,False,True,False
3428,0,47.0,1.0,1,8537,1,False,True,False,False,False,True
3429,1,53.0,2.0,1,8050,1,False,False,True,False,True,False
3430,0,58.0,1.0,1,5036,0,False,False,True,True,False,False
3431,1,50.0,1.0,0,744,1,False,True,False,False,False,True
3432,1,14.0,2.0,1,2845,0,False,False,True,True,False,False
3433,0,33.0,5.0,1,6426,1,False,False,True,False,True,False
3434,0,80.0,1.0,0,680,0,False,True,False,True,False,False
3435,1,47.0,2.0,0,6588,0,False,True,False,False,True,False
3436,1,24.0,2.0,1,4153,1,False,False,True,False,True,False
3437,0,42.0,4.0,0,8413,1,True,False,False,False,True,False
3438,1,38.0,2.5,0,8927,0,True,False,False,True,False,False
3439,0,0.0,0.0,0,3656,1,False,False,True,False,True,False
3440,1,0.0,0.0,1,4835,0,False,True,False,True,False,False
3441,1,92.0,4.0,0,313,0,False,False,True,False,True,False
3442,1,48.0,2.5,0,4527,1,False,False,True,False,False,True
3443,0,55.0,0.0,0,6602,0,False,False,True,True,False,False
3444,1,90.0,5.0,0,482,1,True,False,False,False,True,False
3445,0,79.0,2.0,1,6366,0,False,True,False,False,True,False
3446,1,3.0,1.0,0,9224,1,False,False,True,False,False,True
3447,0,91.0,3.0,0,1002,1,True,False,False,False,False,True
